1f ff 19 ff 1b fd e3 f0 04 ff c6 00 26 ff f7 00 
1f ff 19 ff 13 fd e2 ef f4 ff c7 00 26 ff f9 00 
1f ff 19 ff 08 fd f3 ef e1 ff c8 00 29 ff f8 00 
1f ff 19 ff 0a fd ee ef e6 ff c1 00 23 ff f8 00 
1f ff 19 ff 0f fd d6 ef ee ff bb 00 1d ff fc 00 
1f ff 19 ff 0f fd ef f0 00 ff bd 00 22 ff fb 00 
1f ff 19 ff 0c fd e4 ef ed ff b0 00 1e ff fc 00 
1f ff 19 ff 0e fd f8 f0 01 ff ac 00 1e ff fc 00 
1f ff 19 ff 0a fd ed ef f7 ff ad 00 1f ff ff 00 
1f ff 19 ff 1c fd ef ef f7 ff ae 00 21 ff fc 00 
1f ff 19 ff 1a fd f5 ef e2 ff ac 00 1d ff fc 00 
1f ff 19 ff 1c fe 00 ef f0 ff af 00 1b ff fb 00 
1f ff 19 fe f8 fd f9 ef f6 ff ac 00 16 00 00 00 
1f ff 19 ff 19 fd ff f0 14 ff ad 00 18 ff fc 00 
1f ff 19 ff 1a fd f9 ef ef ff ac 00 17 ff fe 00 
1f ff 19 ff 18 fd f8 f0 00 ff ad 00 14 ff fd 00 
1f ff 19 ff 1a fd f9 f0 01 ff b2 00 18 ff fc 00 
1f ff 19 ff 16 fd fd f0 07 ff b7 00 19 ff fb 00 
1f ff 19 ff 14 fd fb f0 0e ff b5 00 16 ff fd 00 
1f ff 19 ff 09 fd f7 f0 00 ff b8 00 1b ff fe 00 
1f ff 19 ff 19 fd f3 f0 01 ff be 00 1f ff fb 00 
1f ff 19 ff 06 fe 02 ef ed ff bb 00 1f ff fb 00 
1f ff 19 ff 1c fd e9 f0 09 ff b6 00 1e ff fe 00 
1f ff 19 ff 0d fd e9 ef fe ff b6 00 1e ff ff 00 
1f ff 19 ff 18 fe 07 f0 03 ff b0 00 1c 00 00 00 
1f ff 19 ff 16 fd fb f0 16 ff b1 00 1b 00 00 00 
11 2e f7 ff 11 fd fd ef e5 ff b3 00 1d 00 00 00 
11 27 8a ff 0d fd f2 ef f8 ff b6 00 1e ff ff 00 
11 29 2a ff 18 fd f5 ef f7 ff b7 00 1c ff ff 00 
11 29 b8 ff 11 fe 06 ef fe ff b6 00 19 ff fd 00 
11 2b 38 ff 0a fd fa ef ff ff bb 00 1a ff fc 00 
11 2b 64 ff 18 fd f6 ef e6 ff be 00 17 ff fb 00 
11 2b a1 ff 00 fd f5 f0 01 ff b5 00 11 ff fd 00 
11 2b e5 ff 07 fe 0c ef ee ff b6 00 13 ff fc 00 
11 2c 42 ff 12 fd ee ef e6 ff bc 00 16 ff fe 00 
11 2d ad ff 09 fd ec ef ee ff ba 00 16 ff fd 00 
11 2e ea ff 0b fd ff ef fd ff bd 00 1a ff fb 00 
11 30 a2 ff 1f fd f4 ef d5 ff bb 00 18 ff fd 00 
11 33 24 ff 14 fe 06 f0 07 ff b9 00 16 ff fc 00 
11 34 3b ff 19 fd f6 f0 09 ff b9 00 16 ff fc 00 
11 35 82 ff 1b fd fa f0 02 ff bd 00 18 ff fd 00 
11 36 a8 ff 16 fd fe f0 04 ff bf 00 18 ff fb 00 
11 37 9f ff 17 fd f3 f0 08 ff bb 00 17 ff fc 00 
11 38 ba fe f9 fe 04 ef f7 ff bc 00 1a ff fc 00 
11 39 41 ff 15 fd ea f0 05 ff bc 00 1b ff fb 00 
08 81 d2 ff 0a fd fb ef f4 ff bf 00 1a ff fb 00 
08 7e 30 ff 08 fd e7 ef f9 ff bc 00 17 ff fb 00 
08 7e b5 ff 0d fd fb f0 28 ff ba 00 17 ff fa 00 
08 7f 5b ff 17 fd e8 ef f0 ff b9 00 19 ff ff 00 
08 7f c0 ff 14 fd f0 ef f5 ff b6 00 19 00 00 00 
08 80 6d ff 10 fd f9 ef fa ff b0 00 15 00 01 00 
08 80 f6 fe ff fd fc ef e9 ff b3 00 17 ff fe 00 
08 81 4b ff 0c fe 0d ef f3 ff b7 00 19 ff ff 00 
08 81 a3 ff 18 fe 04 ef e6 ff b4 00 1b ff ff 00 
08 82 1c ff 1a fd f4 ef f8 ff b5 00 1b ff fb 00 
08 82 5c ff 1c fe 06 ef ee ff b6 00 1a ff f9 00 
08 82 e3 ff 21 fe 09 ef ff ff b9 00 1a ff fb 00 
08 83 55 ff 0e fd fb f0 09 ff bf 00 1e ff fc 00 
08 83 70 ff 13 fd f5 ef f9 ff be 00 1d ff fb 00 
08 83 31 ff 12 fd f9 ef e9 ff bb 00 1a ff fb 00 
08 83 a2 ff 18 fd fd ef f7 ff bb 00 1c ff f8 00 
08 83 95 ff 0c fd f5 f0 0f ff b8 00 1a ff fd 00 
08 83 c1 ff 0a fd f5 ef fd ff bb 00 1b ff fb 00 
08 83 7c ff 17 fd f2 ef ef ff bc 00 19 ff fb 00 
0e 1a 90 ff 12 fd f9 f0 08 ff ba 00 1a ff fc 00 
0e 1c a6 ff 16 fe 00 f0 08 ff b9 00 1a ff f9 00 
0e 1c 36 ff 16 fd fe ef e6 ff b8 00 1c ff fe 00 
0e 1b fd ff 05 fe 05 ef e7 ff b9 00 19 ff fb 00 
0e 1d 2c ff 02 fd e9 ef ee ff ba 00 1a ff fb 00 
0e 1c ef ff 17 fe 06 ef eb ff b9 00 19 ff fc 00 
0e 1d bc ff 16 fd f8 ef f4 ff b5 00 19 ff fc 00 
0e 1d 85 ff 09 fd fe ef e2 ff b7 00 1a ff fa 00 
0e 1e 26 ff 11 fe 01 f0 0b ff bd 00 1c ff fc 00 
0e 1e bc ff 13 fd ef f0 11 ff bb 00 1b ff fe 00 
0e 1f 9c ff 0f fd f8 ef f4 ff ba 00 1b ff fb 00 
0e 20 5c ff 12 fd ef ef de ff bc 00 19 ff fc 00 
0e 21 09 ff 1b fd f5 ef f9 ff c0 00 19 ff fc 00 
0e 22 74 ff 1b fe 01 f0 10 ff c0 00 1a ff fa 00 
0e 23 34 ff 1b fe 01 ef f3 ff bf 00 1d ff fd 00 
0e 24 24 ff 0a fd fc ef fa ff bd 00 1c ff fb 00 
0e 24 fc ff 05 fd e7 f0 0a ff bd 00 1d ff fc 00 
0e 25 4c ff 02 fd fd ef f4 ff b7 00 1b ff fb 00 
0e 26 da ff 16 fd fd f0 03 ff b6 00 19 ff fb 00 
0e 27 88 ff 0c fd fa f0 03 ff bb 00 1a ff f9 00 
0e 28 04 ff 07 fd fa f0 09 ff ba 00 18 ff fa 00 
0e 28 f0 ff 1c fd f7 ef f2 ff bc 00 16 ff fb 00 
0e 29 3c ff 13 fd f5 ef f6 ff ba 00 15 ff fc 00 
0e 2a 3c ff 10 fd f3 ef e7 ff b9 00 17 ff fe 00 
0e 2a 45 ff 0e fd fc f0 12 ff ba 00 17 ff fc 00 
0e 2a 80 ff 17 fd f7 ef f8 ff bd 00 17 ff f9 00 
0e 2a b2 ff 1d fd eb ef f8 ff bc 00 17 ff ff 00 
0e 2a 90 ff 11 fd f1 f0 0e ff bc 00 19 ff ff 00 
0e 2c 28 ff 11 fd f4 f0 01 ff b7 00 19 ff fd 00 
0e 2c 29 fe f4 fd f6 f0 18 ff ba 00 1d ff fa 00 
0e 2c 8d ff 0c fd f7 ef f3 ff ba 00 1b ff fc 00 
0e 2c a5 ff 0b fe 03 f0 04 ff b9 00 17 ff fc 00 
0e 2d 13 ff 0e fd fc ef fd ff be 00 18 ff fd 00 
0e 2d cc ff 11 fd ef ef fe ff c0 00 1b ff fc 00 
0e 2e 6a ff 08 fd f7 f0 0b ff bf 00 1a ff fb 00 
0e 2e bd ff 09 fd fd f0 05 ff bd 00 1b ff fc 00 
0e 2f 6c ff 14 fd ec ef f4 ff bb 00 18 ff fd 00 
0e 2f f3 ff 0f fe 02 f0 07 ff b7 00 18 ff fe 00 
0e 31 3b ff 06 fd fd f0 10 ff bc 00 18 ff fa 00 
0e 31 b8 ff 15 fd ee ef f5 ff b9 00 17 ff f9 00 
0e 32 3a ff 17 fe 05 f0 02 ff b9 00 17 ff fc 00 
0e 32 e9 ff 0d fd fc ef fa ff b7 00 16 ff fd 00 
0e 33 48 ff 1a fe 09 ef f7 ff b9 00 1a ff ff 00 
0e 33 fb ff 17 fd f1 ef ff ff b9 00 19 ff fd 00 
0e 34 5e ff 11 fd f4 ef f9 ff bb 00 1a ff fc 00 
0e 35 0d ff 17 fd f7 ef ef ff ba 00 18 ff fd 00 
0e 35 be ff 08 fd f6 ef f0 ff bb 00 19 ff fc 00 
0e 35 f5 ff 18 fd ec ef ea ff bd 00 17 ff fb 00 
0e 36 8f ff 04 fd f0 ef f9 ff bc 00 17 ff f9 00 
0e 37 43 ff 0d fd f4 ef f2 ff bc 00 19 ff fc 00 
0e 38 b2 ff 14 fe 06 ef f0 ff ba 00 19 ff f9 00 
0e 39 aa ff 29 fd f7 f0 22 ff bd 00 19 ff fa 00 
0e 3a 6a ff 10 fd e6 ef fa ff b9 00 17 ff fd 00 
0e 3b 0c ff 12 fe 00 f0 02 ff ba 00 1a ff fe 00 
0e 3c 6a ff 24 fd f5 ef e4 ff ba 00 1b ff ff 00 
0e 3c e4 ff 10 fd f7 ef e4 ff b8 00 17 ff fe 00 
0e 3d 6b ff 1e fd f3 f0 04 ff b8 00 19 ff fe 00 
0e 3e 78 ff 14 fd f0 ef f4 ff bb 00 1b ff fc 00 
0e 3e e3 ff 0a fe 08 ef f5 ff b4 00 1b ff fc 00 
0e 3f 23 ff 23 fd f5 ef fa ff b7 00 1a ff fa 00 
0e 3f a7 ff 1b fd f9 f0 0a ff b5 00 19 ff fd 00 
0e 40 3b ff 14 fd f0 f0 19 ff b3 00 19 ff fd 00 
0e 41 33 ff 0d fd ed f0 05 ff b9 00 1a ff fc 00 
0e 41 a4 ff 07 fd de ef f2 ff b7 00 1a ff fa 00 
0e 42 51 ff 0c fe 09 ef fe ff b8 00 18 ff fb 00 
0e 43 36 ff 0c fd ef ef f5 ff b8 00 16 ff fd 00 
0e 44 11 ff 09 fd fa ef f4 ff b9 00 17 ff fd 00 
0e 44 c4 ff 09 fd f4 f0 05 ff bb 00 1c ff fe 00 
0e 45 6b ff 03 fd ed ef e4 ff bd 00 18 ff fb 00 
0e 46 26 ff 15 fe 09 ef f8 ff be 00 19 ff fc 00 
0e 47 11 ff 0e fd ed ef ed ff be 00 1c ff fc 00 
0e 47 ea ff 0b fd fc ef fb ff be 00 1f ff fe 00 
0e 49 54 ff 11 fd fd ef e9 ff c0 00 1c ff fb 00 
0e 49 ec ff 18 fe 07 f0 04 ff bd 00 19 ff fc 00 
0e 4a ea ff 0f fd f6 ef e9 ff bf 00 19 ff fd 00 
0e 4b b0 ff 11 fd f8 ef fd ff bc 00 18 ff fc 00 
0e 4c 82 ff 0e fd e8 f0 00 ff b6 00 18 ff fd 00 
0e 4c b4 ff 14 fd eb ef ec ff b8 00 16 ff fc 00 
0e 4c eb ff 09 fd fd f0 06 ff b4 00 19 ff fc 00 
0e 4c b0 ff 1a fd f5 ef eb ff b4 00 18 ff fc 00 
0e 4c e8 ff 16 fd fb ef ee ff b6 00 1b ff fb 00 
0e 4c 69 ff 13 fe 09 f0 09 ff b8 00 17 ff fc 00 
0e 4c c2 fe ff fe 01 ef fe ff b9 00 15 ff fc 00 
0e 4c 16 ff 13 fd ed ef e6 ff bf 00 18 ff f9 00 
0e 4b ce ff 02 fe 00 f0 16 ff be 00 1a ff fb 00 
0e 4b 60 ff 17 fd f7 f0 09 ff c0 00 1a ff fc 00 
0e 4b 35 ff 16 fd f1 f0 01 ff be 00 18 ff fb 00 
0e 4a af ff 0e fd f7 ef df ff bd 00 1b ff f8 00 
0e 4a 23 ff 15 fe 07 f0 18 ff bd 00 19 ff fb 00 
0e 49 c7 ff 0c fd f7 ef ef ff bb 00 17 ff fa 00 
0e 49 a8 ff 2b fd ef ef f0 ff b9 00 1b ff fa 00 
0e 49 ce ff 14 fd fa ef ee ff b8 00 19 00 00 00 
0e 49 fd ff 17 fd f8 f0 03 ff b6 00 18 00 00 00 
0e 4a 2a ff 19 fd f9 ef f2 ff bd 00 17 ff fd 00 
0e 4a 76 ff 0d fd f9 ef f6 ff ba 00 16 ff fd 00 
0e 4a fd ff 25 fd ee f0 0c ff bd 00 16 ff fd 00 
0e 4b 60 ff 19 fe 0c ef f5 ff bf 00 19 ff fa 00 
0e 4b e2 ff 1d fe 01 ef f1 ff bc 00 1a ff fc 00 
0e 4c 7f ff 14 fd f6 ef fa ff bd 00 1b ff fb 00 
0e 4c d0 ff 11 fd f1 ef f5 ff bd 00 18 ff fb 00 
0e 4d 15 ff 07 fd ea ef f4 ff be 00 19 ff fc 00 
0e 4d a5 ff 0a fd f6 f0 11 ff bd 00 19 ff fd 00 
0e 4e aa ff 10 fe 11 ef f2 ff bb 00 1a ff fb 00 
0e 4e fc ff 18 fd fb ef f7 ff bc 00 1d ff fc 00 
0e 4f 72 ff 1a fd f5 f0 13 ff bb 00 1c ff fe 00 
0e 4f fb fe fc fd e7 ef e7 ff b9 00 1b ff fd 00 
0e 50 e2 ff 14 fd f5 ef f7 ff b9 00 1b ff ff 00 
0e 51 bf ff 11 fe 03 ef ee ff b4 00 1b ff ff 00 
0e 51 af ff 1a fd fc ef ed ff ba 00 1b ff fe 00 
0e 52 12 ff 0e fd fe ef de ff be 00 1b 00 00 00 
0e 51 f4 ff 08 fd f7 ef f3 ff c0 00 1b ff ff 00 
0e 52 43 ff 16 fd fc ef ee ff bf 00 19 ff fc 00 
0e 52 e4 ff 00 fd f3 f0 0d ff bf 00 17 ff fb 00 
0e 53 70 ff 08 fd e8 f0 02 ff c2 00 1c ff fb 00 
0e 54 1a ff 14 fd ee ef db ff c3 00 1a ff fb 00 
0e 54 3a ff 04 fd ff ef f8 ff bc 00 18 ff fa 00 
0e 54 77 ff 23 fd e9 ef e0 ff b8 00 1b ff fd 00 
0e 55 3f ff 12 fd ed ef fe ff b7 00 1a ff fd 00 
0e 55 67 ff 13 fd f8 ef e0 ff b7 00 18 ff fb 00 
0e 55 d2 ff 1a fd fa ef ee ff b8 00 19 ff fe 00 
0e 56 8b ff 16 fd fe ef e5 ff b9 00 17 ff fd 00 
0e 56 cd ff 0f fd f6 ef f0 ff bb 00 18 ff fc 00 
0e 57 9a ff 08 fd fe ef f5 ff bb 00 19 ff fe 00 
0e 57 a5 ff 03 fd f7 f0 24 ff bb 00 19 ff fd 00 
0e 58 53 ff 1f fd f0 ef fd ff bc 00 19 ff fe 00 
0e 58 aa ff 10 fd f8 f0 01 ff bc 00 18 ff ff 00 
0e 59 31 ff 07 fe 06 f0 04 ff b9 00 19 ff fc 00 
0e 59 b8 ff 12 fd f8 ef f3 ff ba 00 1b ff fc 00 
0e 5a 66 ff 17 fe 06 ef ed ff be 00 19 ff fd 00 
0e 5b 0b ff 01 fe 02 ef e9 ff bd 00 16 ff fa 00 
0e 5b ae ff 18 fd ef ef f8 ff bd 00 17 ff f8 00 
0e 5c 6a ff 10 fd f5 ef fc ff bd 00 1a ff fa 00 
0e 5d 11 ff 0e fe 08 ef ec ff be 00 19 ff f9 00 
0e 5d 88 ff 1b fd f2 f0 11 ff bd 00 17 ff fd 00 
0e 5e 7e ff 19 fd fc ef fd ff be 00 19 ff ff 00 
0e 5e b1 ff 1f fe 04 f0 14 ff ba 00 19 ff fd 00 
0e 5f 40 ff 0f fd f0 f0 1b ff b9 00 1a ff fb 00 
0e 5f d5 ff 0a fd fa ef f8 ff b7 00 18 ff fc 00 
0e 60 71 ff 19 fd f0 f0 0d ff bb 00 18 ff fc 00 
0e 61 55 ff 21 fd f3 f0 02 ff b9 00 1a ff fd 00 
0e 61 41 ff 21 fe 01 f0 08 ff ba 00 1a ff fe 00 
0e 62 2b ff 22 fd ee ef f4 ff b6 00 18 ff fe 00 
0e 62 ff ff 14 fd ea ef e9 ff ba 00 19 ff fd 00 
0e 63 fa ff 23 fd f2 ef fb ff b8 00 1b ff fd 00 
0e 64 ae ff 10 fe 01 f0 04 ff b8 00 17 ff fc 00 
0e 65 45 ff 12 fe 02 f0 00 ff bb 00 17 ff ff 00 
0e 66 51 ff 1b fd f2 f0 03 ff be 00 17 ff fd 00 
0e 67 0e ff 07 fe 06 f0 0e ff be 00 17 ff fc 00 
0e 67 82 ff 1e fd f1 ef db ff be 00 17 ff fd 00 
0e 68 87 ff 13 fe 02 ef fb ff bd 00 18 ff fd 00 
0e 69 a6 ff 0e fd f6 ef f5 ff bb 00 1a ff ff 00 
0e 6a 24 ff 16 fe 06 f0 10 ff ba 00 19 ff fe 00 
0e 6a cc ff 0e fe 03 f0 02 ff bb 00 18 ff fc 00 
0e 6b a2 ff 10 fd fa ef f4 ff b8 00 18 ff fd 00 
0e 6c 34 ff 12 fd ee ef eb ff b7 00 17 ff fb 00 
0e 6c f4 ff 11 fd f6 f0 05 ff b8 00 18 ff fc 00 
0e 6d c8 ff 12 fe 03 f0 08 ff b9 00 1a ff fc 00 
0e 6e 9e ff 1e fe 00 f0 01 ff b9 00 1b ff fb 00 
0e 6f 6b ff 0e fd ff ef fd ff bb 00 19 ff fc 00 
0e 70 21 ff 11 fe 03 ef ef ff ba 00 17 ff fa 00 
0e 71 52 ff 15 fd fe ef cc ff bc 00 1b ff fc 00 
0e 72 05 ff 0e fd f2 f0 0a ff bd 00 17 ff fb 00 
0e 72 ec ff 18 fd f9 f0 07 ff be 00 19 ff ff 00 
0e 73 9b ff 05 fd f1 ef ee ff bb 00 17 ff fc 00 
0e 74 c9 ff 18 fd f4 ef ff ff ba 00 17 ff ff 00 
0e 75 5a ff 17 fe 00 ef f9 ff ba 00 1b ff fe 00 
0e 76 56 ff 28 fd eb f0 00 ff b8 00 1b ff fc 00 
0e 76 4b ff 19 fd fa ef ed ff b8 00 1a ff fd 00 
0e 76 a1 ff 1a fe 08 ef f2 ff b5 00 17 ff fc 00 
0e 76 78 ff 13 fd fe f0 15 ff b8 00 17 ff fc 00 
0e 76 c0 ff 18 fd fb ef fe ff bb 00 18 ff fc 00 
0e 76 9e ff 18 fd fd ef fe ff bb 00 17 ff fb 00 
0e 76 20 ff 09 fd f9 ef ee ff bc 00 17 ff fc 00 
0e 75 95 ff 0e fd f9 ef fe ff bf 00 17 ff fc 00 
0e 75 18 ff 0c fd e4 ef fc ff be 00 19 ff fb 00 
0e 74 d6 ff 0c fd f4 ef f4 ff c0 00 1a ff f9 00 
0e 74 3d ff 0a fd ec f0 00 ff bb 00 1b ff fa 00 
0e 73 c0 ff 10 fd e7 ef ec ff c0 00 19 ff fa 00 
0e 73 d5 ff 0f fd ee ef e4 ff bf 00 19 ff fa 00 
0e 73 d7 ff 17 fe 02 ef f6 ff bf 00 1a ff fb 00 
0e 73 f8 ff 10 fd f0 ef ff ff bb 00 18 ff fc 00 
0e 74 48 ff 0f fd fb f0 0b ff b9 00 18 ff fd 00 
0e 74 2f ff 14 fd f4 f0 0c ff b8 00 18 ff fd 00 
0e 74 d4 ff 14 fe 01 f0 04 ff b6 00 15 ff fe 00 
0e 75 09 ff 0b fd f2 ef f0 ff b7 00 18 ff ff 00 
0e 75 b7 ff 25 fe 02 ef f3 ff b9 00 19 ff fd 00 
0e 76 6e ff 25 fe 0f ef ee ff ba 00 1a ff fc 00 
0e 76 aa ff 12 fd f3 ef fc ff bb 00 17 ff fe 00 
0e 77 74 ff 19 fe 05 ef fe ff bc 00 17 ff fc 00 
0e 77 97 ff 16 fd fd f0 05 ff bb 00 17 ff fb 00 
0e 78 65 ff 15 fe 04 f0 03 ff bc 00 1a ff fc 00 
0e 78 f2 ff 12 fd f6 f0 12 ff bb 00 1a ff fc 00 
0e 79 52 ff 10 fd ee f0 00 ff b8 00 18 ff fa 00 
0e 7a 04 ff 15 fd f3 ef e2 ff bc 00 19 ff fa 00 
0e 7a af ff 17 fd f2 ef d8 ff b8 00 1c ff fc 00 
0e 7b 6a ff 17 fd f3 f0 04 ff b7 00 1a ff fc 00 
0e 7c 07 ff 0f fd f3 ef f2 ff b8 00 1b ff fc 00 
0e 7c 57 ff 1c fd ec ef ed ff ba 00 18 ff f9 00 
0e 7d 12 ff 1b fe 08 f0 03 ff bc 00 19 ff fc 00 
0e 7d c8 ff 10 fe 00 ef fe ff bb 00 18 ff fc 00 
0e 7e 27 ff 0a fe 0c ef fc ff bb 00 18 ff fa 00 
0e 7e 9d ff 07 fe 01 ef f5 ff be 00 17 ff f9 00 
0e 7f 04 ff 17 fd fe f0 09 ff c0 00 18 ff fb 00 
0e 7f 33 ff 14 fd f6 f0 10 ff c2 00 16 ff fb 00 
0e 7f 7f ff 0b fd f6 ef ff ff bc 00 18 ff fc 00 
0e 7f dc ff 15 fd fe ef e3 ff bd 00 19 ff fe 00 
0e 80 2b ff 0c fd fb ef f6 ff bb 00 18 ff fd 00 
0e 80 a7 ff 17 fe 03 ef fd ff ba 00 18 ff fe 00 
0e 81 92 ff 0b fd f2 ef fe ff bb 00 1a ff fb 00 
0e 81 e5 ff 05 fe 02 ef f6 ff bb 00 19 ff fc 00 
0e 82 85 ff 10 fe 06 ef fc ff bb 00 16 ff fd 00 
0e 83 14 ff 0c fe 01 f0 07 ff bb 00 15 ff fd 00 
0e 84 8d ff 0c fd fb ef fc ff bb 00 1a ff fc 00 
0e 85 e6 ff 1c fd eb ef ff ff bf 00 19 ff fa 00 
0e 86 d0 ff 1e fd ff ef e8 ff bc 00 18 ff fb 00 
0e 87 cd ff 08 fd e6 ef f6 ff ba 00 17 ff fb 00 
0e 88 dd ff 0e fe 02 f0 0a ff bd 00 15 ff fc 00 
0e 8a d5 ff 11 fd f0 ef f0 ff c1 00 19 ff fb 00 
0e 8c 64 ff 20 fd f8 ef f8 ff be 00 18 ff fc 00 
0e 8d 69 ff 17 fd f4 ef fb ff bb 00 17 ff f9 00 
0e 8e fa ff 0d fd f4 ef f7 ff bc 00 18 ff fb 00 
0e 90 8a ff 09 fe 01 ef f9 ff bc 00 17 ff fc 00 
0e 91 fc ff 10 fd f0 f0 07 ff be 00 1a ff fe 00 
0e 92 e4 ff 0e fd f4 ef e5 ff be 00 1b ff fc 00 
0e 93 d6 fe ff fd f6 ef fa ff b9 00 18 ff fd 00 
0e 95 30 ff 12 fd fd ef ee ff b9 00 19 ff fd 00 
0e 96 1a ff 0e fd f2 ef ef ff b9 00 1a ff fb 00 
0e 96 db ff 1f fd f4 ef e2 ff bb 00 19 ff fd 00 
0e 98 12 ff 1f fd f2 ef fc ff b7 00 1b ff fa 00 
0e 98 cc ff 10 fd f4 ef e5 ff b7 00 17 ff fc 00 
0e 99 c2 ff 18 fd f4 ef e6 ff b8 00 17 ff ff 00 
0e 9a b6 ff 06 fe 11 f0 17 ff bb 00 1a ff fb 00 
0e 9b 68 ff 07 fd f5 f0 01 ff bb 00 1a ff fe 00 
0e 9b 98 ff 1e fd f7 ef fb ff bc 00 18 ff fd 00 
0e 9c 89 ff 13 fe 00 ef f9 ff bb 00 18 ff fb 00 
0e 9d 7a ff 0b fd f6 ef f2 ff bc 00 1b ff fb 00 
0e 9e 19 ff 01 fd fc f0 0c ff b9 00 1b ff fd 00 
0e 9f 3a ff 1e fd ef f0 0c ff b8 00 1a ff fc 00 
0e a0 1c ff 0c fd f8 f0 03 ff b7 00 18 ff fd 00 
0e a0 ba ff 13 fd f8 ef fb ff b9 00 16 ff fe 00 
0e a2 5a ff 1d fd fc ef e9 ff bb 00 18 ff fc 00 
0e a2 81 ff 0a fd f4 ef fc ff b8 00 18 ff fd 00 
0e a3 87 ff 14 fd fa ef ee ff b5 00 16 ff fb 00 
0e a4 50 ff 0c fe 0a f0 07 ff bc 00 1a ff fb 00 
0e a5 01 ff 0a fd ed ef fe ff bb 00 1a ff fb 00 
0e a5 c2 ff 12 fd f4 ef de ff bf 00 19 ff fc 00 
0e a6 63 ff 05 fd f7 ef dc ff bf 00 19 ff fb 00 
0e a7 1f ff 04 fd fb ef e8 ff bd 00 16 ff fc 00 
0e a7 ce ff 05 fd f2 ef fd ff bb 00 18 ff fc 00 
0e a8 75 ff 14 fd fc ef eb ff bb 00 1c ff ff 00 
0e a9 0c ff 14 fd ee ef f7 ff bc 00 1a ff fd 00 
0e aa 3f ff 15 fd ef ef fa ff ba 00 1a ff fe 00 
0e ab 0a ff 1b fd f7 f0 0d ff b8 00 19 ff ff 00 
0e ab 3b ff 21 fe 00 ef ee ff bc 00 1a ff fd 00 
0e ac 08 ff 13 fd e6 ef ec ff b8 00 18 ff fe 00 
0e ac b3 ff 15 fd fd ef f1 ff b8 00 1a ff fe 00 
0e ad 20 ff 0d fd f3 f0 00 ff ba 00 1b ff fb 00 
0e ad b8 ff 16 fd f5 ef e2 ff bb 00 1c ff fc 00 
0e ad 8a ff 1b fd f9 ef fa ff b9 00 1b ff fb 00 
0e ad 8f ff 1d fe 04 ef e2 ff b7 00 16 ff fd 00 
0e ad 86 ff 07 fd ec ef e6 ff bc 00 19 ff fc 00 
0e ad 06 ff 13 fd f0 ef f3 ff ba 00 1a ff fe 00 
0e ac 8c ff 12 fd fb ef e8 ff ba 00 18 ff fb 00 
0e ab a4 ff 0c fd ff ef df ff bb 00 19 ff fc 00 
0e ab 2d ff 1b fd ee f0 00 ff be 00 1b ff fa 00 
0e aa 5e ff 12 fd fa ef f4 ff bf 00 18 ff fd 00 
0e a9 ed ff 1c fd fb ef f2 ff c0 00 19 ff fd 00 
0e a9 ca ff 0e fd f2 ef fd ff bf 00 17 ff fd 00 
0e a9 0e ff 07 fd f1 f0 01 ff c0 00 1a ff fa 00 
0e a9 52 ff 10 fd ec ef eb ff bd 00 1b ff fb 00 
0e a9 0b ff 02 fd f1 ef eb ff bd 00 19 ff fb 00 
0e a9 6a ff 1c fd ec f0 13 ff bb 00 16 ff fc 00 
0e a9 43 ff 0d fd fd ef fe ff bb 00 18 ff fe 00 
0e a9 35 ff 0b fd f9 ef eb ff ba 00 1c ff fc 00 
0e a9 a9 ff 12 fe 03 f0 03 ff bd 00 1c ff fd 00 
0e a9 b4 ff 0c fd f9 ef e3 ff ba 00 19 ff fb 00 
0e aa 2f ff 21 fd fd f0 06 ff b7 00 19 ff fc 00 
0e aa f1 ff 16 fd e2 ef ef ff bb 00 19 ff fb 00 
0e ab 0c ff 10 fe 06 f0 15 ff bd 00 1a ff fd 00 
0e ab c0 ff 16 fd f2 ef f8 ff b9 00 1a ff fe 00 
0e ac 0a ff 16 fe 13 ef f3 ff b8 00 1b ff fc 00 
0e ac ac ff 07 fd fc ef ec ff b7 00 18 ff fc 00 
0e ad 4e ff 1a fd f2 f0 0f ff b8 00 1a ff fc 00 
0e ad 6b ff 20 fd f0 ef f0 ff ba 00 1b ff fd 00 
0e ae 72 ff 00 fd f6 f0 09 ff b8 00 1a ff ff 00 
0e ae f2 ff 19 fe 01 ef f5 ff bb 00 1c ff fd 00 
0e af e7 ff 1a fd eb ef ee ff ba 00 19 ff fe 00 
0e b0 5e ff 20 fe 05 ef f9 ff bb 00 1a ff fb 00 
0e b1 40 ff 17 fd f6 f0 14 ff bd 00 18 ff f8 00 
0e b1 89 ff 19 fd f3 f0 08 ff c0 00 18 ff fb 00 
0e b2 1e ff 16 fd e6 ef e9 ff c0 00 19 ff fb 00 
0e b2 88 ff 14 fd f8 ef e9 ff bd 00 18 ff fb 00 
0e b3 2a ff 16 fd f3 ef f1 ff be 00 18 ff fd 00 
0e b3 47 ff 03 fd ff ef f2 ff be 00 1b ff fb 00 
0e b3 af ff 12 fd fb ef ee ff be 00 17 ff fd 00 
0e b3 a1 ff 0f fd f6 ef f9 ff bd 00 17 ff fc 00 
0e b3 a9 ff 0d fd fe ef e8 ff b9 00 16 ff fd 00 
0e b4 1c ff 1b fd fc ef ef ff bb 00 19 ff fc 00 
0e b4 b7 ff 1a fd fe ef f4 ff b8 00 17 ff fc 00 
